17456647|living_street||20|N||2002|3059|1|2|1|/500575.23|311621.15|500567.17|311619.35|500549.52|311621.38|500532.19|311622.42|/
18595117|residential|Jeruzalemes iela|30|N||2002|3059|1|2|1|/506948.07|312707.55|506872.43|312633.87|506870.49|312631.94|506852.35|312613.86|506846.77|312608.43|/
19541060|residential|Jura Alunāna iela|30|Y|1|2002|3059|1|2|1|/506612.70|312487.18|506620.15|312492.03|506685.05|312534.31|506724.19|312559.81|506732.74|312565.38|506739.93|312570.07|506822.07|312623.57|506824.28|312624.90|506827.16|312626.41|/
19848676|trunk|Ziepniekkalna iela|50|Y|2|2002|3059|1|2|1|/507435.91|307857.69|507440.96|307851.95|507461.07|307821.94|507470.73|307805.30|507498.48|307746.55|507523.25|307690.64|507530.66|307673.90|507543.71|307644.39|507555.52|307617.69|507561.44|307604.29|/
19848818|trunk|Mūkusalas iela|70|Y|2|2002|3059|1|2|1|/507464.48|307905.69|507457.91|307918.80|507452.65|307927.33|507442.95|307940.85|507426.01|307960.60|507410.11|307976.28|507377.78|308005.72|507242.10|308122.94|507214.37|308146.05|507179.18|308174.27|507173.00|308180.54|507062.81|308257.88|506990.43|308308.83|506957.71|308334.30|506903.48|308379.46|506846.50|308427.18|506792.24|308478.00|506737.67|308537.60|506716.00|308569.11|506693.98|308605.55|506683.00|308625.45|506661.22|308671.17|506639.97|308725.85|/
19883430|trunk|Kārļa Ulmaņa gatve|70|Y|3|2002|3059|1|2|1|/501645.10|309362.77|501506.97|309386.05|501398.56|309403.38|501312.10|309423.90|501152.19|309467.58|/
19884437|trunk|Kārļa Ulmaņa gatve|50|Y|3|2002|3059|1|2|1|/497841.35|311768.34|497948.03|311777.79|498114.82|311790.66|498306.14|311805.38|498506.87|311820.19|498557.06|311824.18|/
19885702|primary|Robežu iela||Y|1|2002|3059|1|2|1|/504577.61|308768.22|504539.53|308797.96|504536.69|308804.11|504535.78|308811.41|504538.36|308824.74|/
19885704|trunk|Kārļa Ulmaņa gatve|70|Y|3|2002|3059|1|2|1|/506422.76|308910.04|506338.18|308813.49|506277.83|308744.03|506253.60|308717.58|506216.14|308680.18|506177.45|308645.06|506146.94|308620.21|506115.47|308596.49|506082.18|308573.33|506047.61|308552.16|506014.38|308533.19|505979.07|308515.06|/
19894128|secondary|Mūkusalas iela|50|Y|2|2002|3059|1|2|1|/506500.47|309199.52|506506.50|309260.49|/
19895842|trunk_link|Kārļa Ulmaņa gatve||Y|1|2002|3059|1|2|1|/506440.42|308882.89|506444.05|308892.39|506444.62|308899.33|506441.31|308907.92|506437.14|308912.37|506432.32|308916.16|506427.02|308919.33|506421.41|308921.73|506416.38|308922.10|506410.32|308921.23|506403.25|308917.95|/
19896550|secondary|Kuģu iela|50|Y|2|2002|3059|1|2|1|/505998.22|310873.95|505991.53|310884.02|505978.05|310914.94|505963.32|310952.11|/
19897180|tertiary|Viesītes iela||Y|2|2002|3059|1|2|1|/505988.33|308398.03|505994.52|308424.41|505995.06|308427.95|505997.22|308438.23|505998.55|308444.58|/
19897978|residential|Vaiņodes iela|50|N||2002|3059|1|2|1|/505534.70|308015.61|505537.13|308028.74|505539.04|308039.06|505541.18|308051.47|505542.15|308056.88|/
19897981|residential|Garozes iela||Y|1|2002|3059|1|2|1|/505648.47|308391.30|505685.50|308381.86|505688.77|308380.96|505704.52|308377.26|505724.71|308370.77|/
19897984|residential|Pērkones iela||Y||2002|3059|1|2|1|/505899.30|308154.97|505875.94|308143.97|/
19897988|residential|Valdeķu iela||Y||2002|3059|1|2|1|/505712.17|308344.43|505709.43|308355.32|505711.39|308362.67|505716.24|308367.67|505724.71|308370.77|/
20009894|residential|Narvas iela|50|N|2|2002|3059|1|2|1|/509363.11|312030.05|509355.20|312029.30|509333.96|312027.85|509329.51|312027.54|509315.36|312026.57|509304.46|312025.82|509242.89|312021.24|509219.70|312019.61|509173.73|312016.36|509150.85|312014.75|509136.14|312013.69|/
20013952|residential|Abrenes iela|30|N|2|2002|3059|1|2|1|/507863.57|311385.59|507855.38|311385.30|507828.02|311384.31|507774.14|311382.65|507728.92|311381.70|507713.46|311380.48|507693.16|311376.56|/
20461123|residential|Observatorijas iela||N|2|2002|3059|1|2|1|/502345.12|313124.58|502346.79|313117.46|502349.69|313105.91|/
21364969|residential|Emiļa Melngaiļa iela|30|N|2|2002|3059|1|2|1|/506994.32|313017.57|506988.13|313023.55|506980.12|313031.31|506972.11|313039.04|506925.50|313084.09|506902.77|313106.07|506872.78|313135.05|506863.21|313144.31|506858.93|313148.44|/
22464691|trunk|Krasta iela|50|Y|3|2002|3059|1|2|1|/508269.32|310242.79|508103.02|310326.79|507916.14|310409.15|507836.88|310444.66|/
22898221|living_street||20|N||2002|3059|1|2|1|/500846.08|311385.84|500827.05|311364.72|500823.57|311361.21|500819.21|311356.42|500815.42|311352.66|/
22898222|tertiary_link||50|N|2|2002|3059|1|2|1|/500798.75|311339.07|500768.66|311325.71|500756.89|311320.73|/
22898223|living_street|Paula Lejiņa iela|20|N||2002|3059|1|2|1|/500805.81|311477.12|500796.57|311481.55|500758.76|311500.57|500755.52|311502.44|500753.64|311503.88|500751.64|311505.87|500750.09|311507.93|500742.66|311518.56|/
22901076|tertiary|Vietalvas iela|50|N|2|2002|3059|1|2|1|/509727.75|311502.71|509784.45|311476.29|509821.29|311460.10|509844.97|311451.03|509867.13|311442.94|509871.88|311441.20|509980.94|311401.18|509984.37|311399.89|509987.79|311398.60|/
23011971|trunk_link||50|Y|2|2002|3059|1|2|1|/500307.92|310016.44|500350.45|309957.77|500395.13|309900.34|/
23016367|trunk|Kārļa Ulmaņa gatve|50|Y|2|2002|3059|1|2|1|/505035.41|308496.32|504805.83|308632.51|504693.12|308699.64|/
23016373|trunk|Kārļa Ulmaņa gatve|50|Y|2|2002|3059|1|2|1|/504687.88|308690.89|504798.37|308626.04|505030.31|308487.80|/
23016374|trunk|Kārļa Ulmaņa gatve|50|Y|2|2002|3059|1|2|1|/504380.40|308885.40|504357.85|308898.98|504285.81|308948.15|/
23020235|residential|Augusta Deglava iela|30|N|2|2002|3059|1|2|1|/508924.17|312227.17|508936.54|312227.71|508940.70|312227.88|508957.72|312228.62|508968.60|312229.06|508985.28|312229.74|509037.60|312231.86|509100.22|312234.39|509118.62|312235.13|509125.25|312235.40|509148.26|312236.46|509164.18|312237.20|509218.22|312239.69|/
23064917|residential|Bikstu iela||N|2|2002|3059|1|2|1|/505067.50|307184.15|504939.66|307233.28|504924.88|307238.87|504897.96|307249.27|504880.85|307255.85|504794.91|307289.84|504786.26|307293.56|/
23064918|residential|Kaplavas iela||N|1|2002|3059|1|2|1|/504686.81|307207.59|504709.01|307199.28|504725.48|307193.12|504738.07|307190.74|/
23064940|living_street|Bārbeles iela||N|1|2002|3059|1|2|1|/504664.95|307089.64|504675.90|307085.53|504702.19|307075.68|504737.21|307062.55|504756.31|307055.38|504760.66|307053.75|504782.29|307045.65|504820.44|307031.33|504821.91|307030.79|504839.44|307024.22|504850.22|307020.18|504858.39|307017.10|504902.13|307000.71|504932.78|306989.22|504954.73|306981.00|504984.23|306969.93|504998.95|306964.72|/
23064948|living_street|Ābolu iela||N||2002|3059|1|2|1|/504641.99|306978.33|504649.03|306975.49|504671.92|306966.23|504687.03|306960.12|504707.80|306951.71|504712.27|306949.90|504748.72|306935.16|504749.37|306934.90|504756.45|306932.03|504771.61|306926.47|504790.77|306919.44|504794.51|306918.06|504811.15|306911.91|504820.59|306908.43|504848.87|306897.99|504863.56|306892.57|504949.20|306860.95|505003.16|306841.03|505007.46|306839.45|505022.22|306834.00|/
23065022|living_street|||N||2002|3059|1|2|1|/507223.44|307657.97|507223.78|307662.97|507225.03|307681.72|507225.24|307684.79|507225.82|307693.46|507226.06|307696.88|507226.79|307706.84|507202.12|307716.60|507199.01|307718.59|507197.69|307722.00|507197.33|307744.01|/
23065076|tertiary_link|Kārļa Ulmaņa gatve||Y||2002|3059|1|2|1|/506048.05|308428.03|506046.23|308433.23|506045.19|308437.65|506044.59|308447.52|506045.17|308455.68|506047.23|308464.41|506051.52|308473.92|506060.20|308483.07|506089.31|308510.70|506095.08|308518.35|/
23071205|living_street||20|N|2|2002|3059|1|2|1|/500170.83|311564.16|500164.21|311550.38|500161.66|311544.21|500156.29|311531.25|500154.27|311526.41|500150.52|311517.09|500150.70|311512.04|500151.58|311509.47|500152.19|311507.65|500154.66|311500.41|500157.28|311496.82|500160.94|311493.75|500168.64|311490.59|500182.58|311484.86|500197.52|311478.71|500204.35|311475.91|500221.00|311469.06|500223.34|311466.47|500223.74|311462.25|500221.72|311455.51|500218.20|311447.06|500214.93|311439.00|500212.08|311431.96|/
23075442|tertiary|Rostokas iela|50|N|2|2002|3059|1|2|1|/499935.27|311757.45|499938.06|311764.91|499939.32|311767.57|499941.63|311772.42|499945.70|311776.30|499948.29|311777.44|499956.68|311781.15|/
23075443|tertiary|Rostokas iela|50|N|2|2002|3059|1|2|1|/499956.68|311781.15|499938.17|311782.70|499930.17|311784.00|499924.94|311785.38|499912.44|311791.20|/
23075529|unclassified||50|N|2|2002|3059|1|2|1|/499785.20|313244.14|499785.38|313251.09|499786.66|313302.16|499785.50|313322.96|499782.82|313344.39|/
23076885|secondary_link||50|Y|1|2002|3059|1|2|1|/506378.14|310146.33|506372.76|310151.00|506368.04|310152.23|506364.30|310150.57|506362.60|310148.53|506361.79|310141.98|/
23076940|secondary|Raņķa dambis|50|N|5|2002|3059|1|2|1|/505220.08|311087.30|505327.00|310981.71|/
23076941|secondary|Daugavgrīvas iela|50|N|2|2002|3059|1|2|1|/504235.10|312810.72|504240.75|312799.88|504249.53|312784.44|504252.04|312779.88|504278.28|312729.72|504288.83|312706.78|504293.11|312697.12|504294.19|312693.11|504294.63|312688.11|504295.43|312675.27|/
23146547|trunk_link||50|Y|2|2002|3059|1|2|1|/501159.62|309478.04|501087.48|309497.10|501044.67|309510.66|501012.86|309523.31|500973.28|309539.05|500948.85|309552.22|500927.59|309563.29|500920.05|309567.22|/
23159414|trunk_link||50|Y|1|2002|3059|1|2|1|/508010.09|310474.21|508008.23|310475.99|507920.78|310573.89|/
23159415|trunk_link|||Y|1|2002|3059|1|2|1|/507812.27|310436.31|507879.79|310382.71|507955.41|310323.34|507995.60|310293.37|508011.00|310284.24|/
23163111|living_street||20|N|1|2002|3059|1|2|1|/500370.72|311551.46|500378.02|311568.86|500378.70|311570.50|500380.89|311575.81|500381.72|311577.83|500381.93|311578.33|500383.03|311581.01|500384.18|311583.77|500387.34|311591.44|500387.58|311592.01|500392.11|311603.00|500397.64|311616.38|500402.34|311627.74|500407.81|311640.99|500413.07|311653.73|500413.77|311655.41|500419.73|311663.42|500424.82|311667.75|500431.91|311669.86|500461.12|311679.00|500474.16|311678.59|500480.85|311675.96|500503.93|311666.90|500506.79|311665.78|500517.74|311656.77|500532.19|311622.42|500534.19|311617.66|500534.95|311612.41|500533.37|311604.93|500529.41|311595.30|500524.52|311583.42|500520.40|311573.38|500496.59|311515.38|500492.57|311505.19|/
23163165|primary_link|Lielirbes iela|50|Y|1|2002|3059|1|2|1|/501848.67|309404.10|501840.01|309390.28|501835.20|309383.68|501834.14|309379.96|501834.39|309376.50|501836.48|309373.73|501839.75|309372.04|501845.36|309371.57|/
23163175|residential|Fridriha Candera iela|50|N|2|2002|3059|1|2|1|/502768.16|310415.05|502767.55|310420.14|502766.94|310425.33|502775.50|310461.60|502806.04|310589.41|502818.98|310645.56|502823.19|310663.82|502823.63|310665.74|502826.01|310676.11|/
23163207|tertiary|Kalnciema iela|50|N|2|2002|3059|1|2|1|/501195.64|309536.96|501190.33|309532.20|501183.22|309525.72|/
23179926|secondary|Skanstes iela|50|N|4|2002|3059|1|2|1|/506981.87|313394.94|506957.34|313346.15|/
23179931|primary|Lielirbes iela|50|Y|2|2002|3059|1|2|1|/502980.01|310442.05|502964.29|310425.51|502963.13|310424.37|502936.94|310398.82|502904.20|310370.70|502879.75|310350.90|502864.31|310338.51|502796.20|310282.83|502721.22|310221.58|/
23204986|secondary|Jūrmalas gatve|70|Y|2|2002|3059|1|2|1|/503086.98|311974.24|502966.13|311993.44|/
23204987|secondary|Jūrmalas gatve|50|N|2|2002|3059|1|2|1|/502024.79|312050.16|501945.16|312053.45|501877.88|312056.22|501821.38|312058.60|501814.38|312058.90|501684.49|312064.22|501650.99|312065.55|501566.40|312069.07|501475.56|312072.85|501453.01|312073.79|501442.74|312074.79|501439.13|312074.77|501425.98|312075.18|/
23204988|secondary|Jūrmalas gatve|50|Y|1|2002|3059|1|2|1|/502149.38|312048.23|502160.11|312047.70|502183.58|312046.55|502222.16|312045.51|502253.73|312044.81|502291.24|312044.20|502317.60|312044.06|502360.06|312043.32|/
23205270|primary|Ģenerāļa Radziņa krastmala|50|Y|5|2002|3059|1|2|1|/507155.82|310758.56|507208.47|310722.30|/
23205271|residential|Jēzusbaznīcas iela||N|1|2002|3059|1|2|1|/507363.84|310693.34|507368.96|310698.74|507418.38|310760.41|507422.78|310764.80|507423.71|310765.95|507424.64|310767.09|507429.11|310772.62|/
23205291|trunk|Krasta iela|70|Y|3|2002|3059|1|2|1|/508360.11|310160.60|508379.64|310148.80|508453.23|310108.49|508503.12|310081.32|508544.92|310061.12|508550.25|310058.70|/
23220742|living_street|Vaļņu iela|20|N|2|2002|3059|1|2|1|/506942.11|311433.84|506901.35|311548.90|/
23241385|trunk||50|Y|2|2002|3059|1|2|1|/506748.86|309302.92|506682.02|309238.73|506662.44|309219.83|506638.89|309197.21|506637.11|309195.49|506630.91|309190.06|506628.09|309187.44|506621.99|309181.74|506592.69|309160.75|/
23241386|trunk_link||50|Y|1|2002|3059|1|2|1|/507227.99|309975.53|507229.85|309937.13|/
23241387|trunk_link||50|Y|1|2002|3059|1|2|1|/507327.81|309945.09|507308.25|309939.08|507297.14|309936.45|/
23262315|primary|Krišjāņa Valdemāra iela|70|Y|2|2002|3059|1|2|1|/504792.57|311569.43|504829.84|311591.76|504872.49|311615.93|504912.71|311636.68|504954.41|311656.86|504992.69|311671.95|505007.16|311677.77|/
23262316|primary|Krišjāņa Valdemāra iela|70|Y|3|2002|3059|1|2|1|/505007.16|311677.77|505030.49|311686.49|/
23262317|primary|Krišjāņa Valdemāra iela|70|Y|2|2002|3059|1|2|1|/505001.47|311686.07|504983.73|311679.14|504956.41|311668.14|504933.75|311657.45|504906.09|311644.41|504872.03|311626.64|504858.13|311619.13|504841.71|311610.07|/
23262318|primary|Krišjāņa Valdemāra iela|50|Y|2|2002|3059|1|2|1|/504723.22|311533.10|504635.44|311464.43|504605.25|311442.60|/
23262495|tertiary|Altonavas iela||N|2|2002|3059|1|2|1|/504960.92|309168.37|504965.76|309163.49|504998.20|309131.78|505001.32|309127.37|505003.85|309123.79|505005.64|309118.24|/
23263005|tertiary|Ārlavas iela||N|2|2002|3059|1|2|1|/505005.64|309118.24|505005.33|309115.07|505004.92|309110.85|505001.17|309102.62|504990.67|309083.04|504979.36|309061.93|504953.83|309014.30|504938.62|308985.30|504922.68|308954.89|504916.38|308944.46|504909.29|308934.51|504899.82|308925.22|504888.16|308916.21|504874.14|308906.21|504853.45|308892.75|/
23263006|residential|Grobiņas iela||N||2002|3059|1|2|1|/504960.92|309168.37|504961.01|309174.07|504962.00|309175.76|504962.68|309178.05|504962.47|309180.39|504961.47|309182.15|504958.62|309184.38|504952.14|309188.09|504947.44|309191.59|504943.91|309195.61|504940.90|309200.06|504938.51|309204.96|504937.57|309208.53|504939.35|309212.96|504942.73|309217.23|504948.45|309220.61|504972.44|309234.91|504980.45|309240.25|505033.61|309273.89|505055.32|309290.28|505071.35|309296.46|505079.59|309288.44|505088.25|309292.46|/
23263288|tertiary|Jersikas iela||Y||2002|3059|1|2|1|/509120.73|310473.20|509118.92|310474.55|509107.33|310483.20|509087.65|310497.15|509051.33|310523.49|509026.94|310541.13|509017.41|310545.00|509014.66|310545.57|508997.21|310549.11|508950.69|310558.81|508915.76|310566.09|508881.61|310573.12|508856.77|310575.28|508854.80|310575.46|508751.88|310584.04|508736.85|310585.20|508730.36|310585.71|508705.14|310587.58|508608.18|310595.74|508572.04|310603.07|508567.16|310605.35|/
23263289|residential|Ebreju iela||N|2|2002|3059|1|2|1|/509325.89|310398.79|509326.70|310400.04|509330.53|310406.74|509354.83|310446.50|509356.84|310449.81|509358.65|310452.42|509374.95|310476.22|509379.04|310482.19|509440.42|310572.44|/
23344428|residential|Augļu iela|30|N||2002|3059|1|2|1|/504580.49|310633.58|504614.30|310610.49|504643.83|310586.03|/
23373325|living_street|Zirgu iela|20|N||2002|3059|1|2|1|/506724.00|311852.41|506700.18|311843.28|506679.39|311836.22|506656.70|311829.40|506647.90|311827.87|506640.45|311827.29|506636.30|311826.42|/
23373328|residential|Žubīšu iela|30|N||2002|3059|1|2|1|/504830.64|310769.02|504828.08|310770.41|504814.97|310777.54|504798.57|310786.85|504761.49|310807.09|504751.55|310812.51|504734.48|310825.95|504715.40|310840.97|/
23373329|residential|Medus iela|30|N||2002|3059|1|2|1|/504748.38|310951.07|504754.02|310951.80|504770.76|310949.03|504772.87|310950.27|504774.74|310951.36|504778.22|310956.88|/
23373331|residential|Amālijas iela|30|N||2002|3059|1|2|1|/504644.80|310477.81|504644.57|310484.59|504644.36|310490.63|504645.02|310503.13|504645.48|310507.78|/
23373333|residential|Struteles iela|30|N||2002|3059|1|2|1|/503873.77|310467.32|503873.01|310470.91|503844.64|310604.37|503843.67|310608.94|/
23373336|residential|Bišu iela|30|N||2002|3059|1|2|1|/504496.50|310551.73|504580.49|310633.58|504597.30|310672.17|504599.07|310676.23|504603.34|310686.05|504610.38|310702.07|504614.47|310705.80|504622.94|310713.49|504625.34|310715.00|504649.46|310730.28|504658.73|310733.82|504662.13|310735.11|504665.94|310739.92|504669.13|310746.84|504671.06|310750.35|504678.81|310768.26|504681.63|310774.12|504696.70|310805.47|504709.24|310829.28|504715.40|310840.97|504723.20|310867.66|504724.62|310872.51|504728.11|310886.58|504732.45|310905.42|504736.60|310923.51|504741.70|310936.98|504748.38|310951.07|/
23443767|residential|Alīses iela|50|N|2|2002|3059|1|2|1|/504252.10|311144.73|504248.44|311152.73|504233.42|311180.51|504224.14|311198.28|504221.36|311203.60|504212.54|311220.49|504209.68|311225.96|504200.35|311243.84|504195.63|311252.88|504194.53|311254.97|504186.44|311270.34|504178.98|311284.52|504176.63|311288.98|/
23443792|secondary|Akmens tilts|50|Y|2|2002|3059|1|2|1|/506347.91|311408.61|506330.40|311393.01|506141.05|311222.29|505973.91|311073.65|505962.56|311063.32|/
23443856|primary|13. janvāra iela|50|Y|2|2002|3059|1|2|1|/506620.44|311182.84|506633.75|311173.39|506650.07|311159.70|506655.86|311157.65|506660.14|311156.67|506670.49|311154.98|/
23443872|primary_link|11. novembra krastmala|50|Y|1|2002|3059|1|2|1|/506521.83|311296.00|506510.51|311295.73|506505.62|311292.32|506503.66|311290.43|506501.40|311284.97|506502.99|311277.64|506514.75|311264.25|/
23443885|secondary|11. novembra krastmala|50|Y|1|2002|3059|1|2|1|/506404.11|311412.10|506391.63|311422.13|506384.36|311424.77|506376.64|311425.28|506369.08|311423.62|506366.68|311422.31|506362.29|311419.93|506350.00|311410.52|/
23544932|residential|Tapešu iela||N||2002|3059|1|2|1|/503150.53|310959.37|503152.92|310954.60|503156.71|310948.00|503157.83|310946.27|503162.24|310938.78|503166.37|310931.95|503171.97|310921.31|503175.39|310912.77|503191.26|310873.20|503202.41|310847.35|503204.41|310841.01|503205.52|310833.79|503208.26|310825.88|503223.49|310794.66|503231.75|310778.29|503237.07|310767.60|503238.50|310764.57|503242.61|310755.47|503246.00|310749.14|503263.83|310714.45|/
23544935|residential|Zārdu iela|30|N|2|2002|3059|1|2|1|/502563.09|311849.42|502560.36|311847.68|502485.95|311800.30|502403.04|311749.55|502221.18|311659.40|/
23559215|living_street|||N||2002|3059|1|2|1|/500225.37|311617.86|500235.68|311642.63|500240.10|311653.26|500245.01|311665.07|500246.43|311668.48|500247.75|311672.10|500248.41|311675.19|500248.49|311677.26|500248.08|311679.65|500246.70|311683.65|500245.79|311685.91|500244.67|311688.63|500235.03|311712.19|500232.57|311717.93|500231.03|311720.52|500228.26|311724.11|500223.70|311728.09|500221.15|311729.10|500204.35|311735.77|/
23559216|living_street|||N||2002|3059|1|2|1|/500324.57|311713.02|500322.17|311713.00|500318.71|311712.45|500314.78|311711.21|500305.99|311707.31|500283.22|311697.53|500278.36|311695.45|500275.82|311693.90|500274.00|311691.55|500271.68|311685.86|500270.68|311683.41|500263.61|311666.01|500251.61|311636.53|500247.08|311625.38|500240.89|311610.19|/
23559544|living_street||20|N||2002|3059|1|2|1|/501494.76|311590.61|501476.31|311597.22|501470.88|311599.17|501441.92|311609.56|501412.25|311620.22|501410.99|311620.67|501409.51|311627.04|501412.90|311637.76|501414.66|311643.67|/
23559545|living_street||20|N||2002|3059|1|2|1|/501205.62|311302.23|501198.61|311320.25|501193.75|311332.36|/
23559578|living_street|Aleksandra Bieziņa iela|20|N|2|2002|3059|1|2|1|/501120.98|311196.38|501124.85|311197.94|501150.62|311208.31|501175.81|311218.48|501188.59|311223.68|501206.66|311230.75|501235.71|311242.05|501262.41|311252.44|501284.69|311261.11|501296.17|311265.70|501321.53|311275.85|501337.43|311282.22|501356.21|311280.33|/
23559579|living_street|Aleksandra Bieziņa iela|20|N|2|2002|3059|1|2|1|/501544.48|311366.83|501536.02|311364.51|501529.24|311362.48|501522.25|311359.55|501508.99|311354.18|501456.67|311333.09|501424.09|311319.08|501419.90|311316.30|501415.91|311312.02|501409.17|311299.94|/
23560036|living_street|||N||2002|3059|1|2|1|/500009.59|311742.28|500014.70|311744.08|500024.65|311747.59|500031.75|311747.27|500050.13|311746.44|/
23560245|secondary|Kuģu iela|50|N|2|2002|3059|1|2|1|/505907.34|311115.62|505901.01|311119.22|505895.58|311121.82|505892.37|311123.14|505886.46|311124.73|505881.23|311125.68|505877.32|311126.08|505871.51|311126.21|505865.53|311125.79|505860.28|311124.97|505854.03|311123.46|505848.57|311121.67|505839.31|311117.61|505817.14|311105.85|505811.26|311103.30|/
23560786|living_street|||N||2002|3059|1|2|1|/500182.28|311745.04|500183.89|311750.39|500184.32|311754.87|500184.78|311771.79|/
23560789|living_street|||N||2002|3059|1|2|1|/500326.87|311748.94|500327.13|311752.93|500327.59|311766.22|/
23580470|secondary|Babītes stacija - Vārnukrogs|50|N|2|2002|3059|1|2|1|/497589.55|312627.09|497585.33|312629.33|497570.31|312637.60|497463.80|312694.78|497460.66|312697.30|497458.29|312699.65|/
23580497|residential|Valgales iela||Y||2002|3059|1|2|1|/500023.62|310786.82|500010.41|310814.53|/
23580575|residential|Lielirbes iela||Y|1|2002|3059|1|2|1|/502973.29|310415.05|502982.94|310414.42|502989.44|310411.62|/
23580577|primary|Kalnciema iela|50|Y|2|2002|3059|1|2|1|/502989.96|310433.17|503032.25|310481.16|/
23580609|residential|Apuzes iela|50|N|2|2002|3059|1|2|1|/501219.00|310990.29|501209.55|311010.81|501207.83|311012.89|501202.46|311019.41|501191.96|311029.53|501184.82|311036.31|501179.01|311043.10|501172.01|311055.50|/
23586815|residential|Zvanu iela|30|Y||2002|3059|1|2|1|/504555.86|310905.69|504562.28|310911.24|504581.28|310927.64|504596.42|310946.66|504605.58|310958.16|504613.04|310967.53|504636.59|310999.67|504673.56|311050.11|504683.43|311064.06|504690.65|311073.12|504692.65|311076.67|504694.13|311080.71|504694.81|311082.49|/
23586816|residential|Maiznieku iela|30|N|2|2002|3059|1|2|1|/504795.98|311126.96|504794.22|311128.06|504793.34|311128.60|504770.04|311143.05|504762.47|311147.74|/
23586817|residential|Lavīzes iela|30|N||2002|3059|1|2|1|/504476.30|310870.80|504472.09|310855.95|504469.21|310847.47|/
23586818|residential|Viļa Plūdoņa iela|30|N||2002|3059|1|2|1|/504469.21|310847.47|504465.51|310846.86|504461.96|310845.70|504435.39|310829.80|504419.15|310820.08|/
23587117|residential|Lapu iela|30|N||2002|3059|1|2|1|/504274.92|310611.05|504272.76|310614.58|504270.54|310616.83|504226.76|310654.64|504219.47|310660.78|504214.56|310664.94|504189.24|310685.93|504174.55|310698.65|504170.53|310702.14|504153.14|310716.84|504110.87|310752.57|504106.48|310756.27|504103.57|310758.74|/
23587120|tertiary|Melnsila iela|50|N|2|2002|3059|1|2|1|/504305.01|310664.46|504303.52|310672.24|504301.39|310683.33|504293.85|310718.34|504286.84|310736.37|504284.79|310741.63|504274.74|310758.44|504270.59|310765.38|504259.47|310784.20|504233.70|310827.55|504230.03|310833.62|/
23587122|residential|Dobeles iela|30|N||2002|3059|1|2|1|/504798.57|310786.85|504801.38|310853.87|504801.04|310863.72|504800.13|310871.45|504800.37|310878.70|504803.29|310892.80|504805.23|310910.72|504807.76|310958.55|/
23587123|residential|Ķivuļu iela|30|N||2002|3059|1|2|1|/504696.70|310805.47|504729.30|310778.80|504782.59|310743.30|/
23587124|residential|Strazdu iela|30|N||2002|3059|1|2|1|/504742.58|310584.19|504739.00|310587.43|504702.09|310624.27|504698.57|310629.47|504695.10|310637.09|504686.04|310670.67|504676.95|310697.51|504664.73|310722.61|504662.13|310735.11|/
23587126|residential|Amālijas iela|30|N||2002|3059|1|2|1|/504676.95|310697.51|504682.15|310700.35|504710.09|310706.07|504736.58|310711.24|504782.59|310743.30|504814.97|310777.54|/
23587128|residential|Tempļa iela|30|N||2002|3059|1|2|1|/504472.23|310632.16|504469.43|310633.30|504439.70|310645.29|504425.96|310649.92|504403.96|310656.33|504381.29|310662.14|504377.07|310664.11|504375.77|310666.11|504375.76|310669.82|504377.11|310676.06|504380.61|310689.90|504383.07|310703.24|504386.05|310718.62|504391.02|310751.39|504396.87|310795.78|504396.55|310800.33|504395.62|310803.05|504394.23|310805.17|/
23589417|living_street|||N||2002|3059|1|2|1|/500457.03|311512.96|500456.67|311516.80|500448.09|311537.84|500423.90|311547.17|500417.04|311544.61|500405.58|311540.32|500404.42|311539.07|500402.36|311535.00|/
23589418|living_street|||N||2002|3059|1|2|1|/500321.93|311573.19|500321.78|311576.10|500321.17|311578.98|500314.89|311597.98|500313.23|311600.77|500310.36|311603.11|500302.93|311605.85|500300.54|311606.10|500298.24|311605.86|500292.71|311603.66|500277.83|311597.71|500274.85|311595.78|500272.44|311593.33|/
23589419|living_street||20|N|2|2002|3059|1|2|1|/500641.00|311130.23|500638.91|311135.91|500634.34|311148.29|500629.62|311159.72|500623.91|311174.76|500594.20|311250.79|500563.99|311259.16|500558.85|311260.58|500529.19|311336.91|500526.58|311341.03|500521.60|311345.34|500509.77|311350.17|500481.74|311361.92|500477.31|311363.78|/
23589422|living_street||20|N|2|2002|3059|1|2|1|/500212.08|311431.96|500281.99|311403.00|500302.80|311412.01|500335.34|311426.10|500336.78|311428.13|500345.23|311448.47|500350.17|311462.49|500352.87|311469.19|500357.46|311480.04|500360.44|311487.09|/
23589433|living_street|||N||2002|3059|1|2|1|/500858.44|311344.72|500863.80|311348.73|500868.50|311350.71|500871.90|311350.91|500874.54|311350.28|500877.77|311348.49|500879.52|311345.97|500880.52|311342.49|500877.50|311335.95|500870.19|311333.04|500863.52|311334.59|500860.37|311338.76|500858.44|311344.72|/
23589438|living_street||20|Y||2002|3059|1|2|1|/501172.49|310817.61|501245.01|310848.25|501249.96|310849.91|/
23589440|living_street|Zebrenes iela|20|N||2002|3059|1|2|1|/501156.03|310714.11|501154.75|310707.52|501150.32|310700.09|501127.39|310685.32|501044.91|310632.22|501035.64|310626.68|501028.92|310622.67|501001.89|310606.54|500958.05|310578.24|500902.50|310542.75|500877.12|310527.24|500831.43|310498.47|500811.07|310485.41|/
